date,headline,source,summary
2024-09-20,"TCS Expands Operations in Poland, Opens New Global Delivery Centre in Warsaw",BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-09-24,Tata Consultancy Services Limited has informed the Exchange about Loss of Share Certificates,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-09-25,Intimation of loss of share certificates as per Regulation 39(3),BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-09-30,"The second interim dividend, if declared, shall be paid to the equity shareholders of the Company whose names appear on the Register of Members of the Company or in the records of the Depositories ....",BSE,Corporate Action-Board to consider Dividend
2024-09-30,Tata Consultancy Services Limited has informed the Exchange about Loss of Share Certificates,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-09-30,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements), Regulations , 2015, we enclose herewith Schedule of Analyst/ Institutional Investor Meeting with Key ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2024-09-30,"TATA CONSULTANCY SERVICES LTD.has informed BSE that the meeting of the Board of Directors of the Company is scheduled on 10/10/2024 ,inter alia, to consider and approve Pursuant to Regulation ....",BSE,Board Meeting Intimation for Board Meeting Intimation For Approval Of Financial Results And Consideration Of Declaration Of Second Interim Dividend
2024-10-01,Tata Consultancy Services Limited has informed the Exchange about Copy of Newspaper Publication,BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2024-10-01,Tata Consultancy Services Limited has informed the Exchanges about Loss of Share Certificates,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-10-07,Tata Consultancy Services Limited has informed the Exchange about Loss of Share Certificate,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-10-10,"Audio recording of earnings conference call for the quarter and six-month period ended September 30, 2024",BSE,"Audio Recording Of Earnings Conference Call For The Quarter And Six-Month Period Ended September 30, 2024"
2024-10-10,"Second Interim Dividend shall be paid on Tuesday, November 5, 2024",BSE,Announcement under Regulation 30 (LODR)-Date of payment of Dividend
2024-10-10,TCS'' Stable Q2 Demonstrates the Resilience of its Diversified Portfolio,BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-10-10,Approval of second interim dividend,BSE,Corporate Action-Board approves Dividend
2024-10-10,"Financial Results for the quarter and six-month period ended September 30, 2024, and declaration of second interim dividend",BSE,"Board Meeting Outcome for Financial Results For The Quarter And Six-Month Period Ended September 30, 2024, And Declaration Of Second Interim Dividend"
2024-10-10,"Press conference for Q2FY2025 scheduled for Thursday, October 10, 2024 stands cancelled",BSE,Cancellation Of Press Conference
2024-10-10,Approval of financial results and declaration of second interim dividend,BSE,"Financial Results For The Quarter And Six-Month Period Ended September 30, 2024, And Declaration Of Second Interim Dividend"
2024-10-11,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we enclose herewith Schedule of Analyst/Institutional Investor Meetings with Key Managerial ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2024-10-11,Tata Consultancy Services Limited has informed the Exchange about copy of Newspaper Publication,BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2024-10-12,"Copy of Newspaper Publication for Financial Results of the Company for the quarter and six-month period ended September 30, 2024",BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2024-10-14,"Transcript of the earnings conference call for the quarter and six-month period ended September 30, 2024",BSE,Announcement under Regulation 30 (LODR)-Earnings Call Transcript
2024-10-16,Tata Consultancy Services Limited has informed the Exchange about loss of share certificates,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-10-17,Tata Consultancy Services Limited has informed the Exchange about Loss of Share Certificates,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-10-22,Tata Consultancy Services Limited has informed the Stock Exchange about Loss of share certificate.,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-10-23,Tata Consultancy Services Limited has informed the Exchange about Loss of Share Certificate,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-10-24,TCS Launches NVIDIA Business Unit to Accelerate AI Adoption for Customers Across Industries,BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-10-29,"TCS Signs 15-Yr Deal with Department of Social Protection to Transform Ireland''s Pensions System, Aiding 800K Workers",BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-10-29,Tata Consultancy Services Limited has informed the Exchange about Loss of share certificate.,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-10-30,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we enclose herewith Schedule of Analyst/Institutional Investor Meetings with Key Managerial ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2024-10-30,Tata Consultancy Services Limited has informed the newspaper advertisement for reminder letter to shareholders-Unclaimed dividend (Third Interim Dividend 2017-18),BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2024-10-30,"TCS Partners with Insper in Brazil, Invests R$ 50Mn to Accelerate Innovation Across South America",BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-10-30,Tata Consultancy Services Limited has informed the Exchange about Loss of share certificate.,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-11-04,TCS Sydney Marathon Becomes One of the Seven Most Prominent Races on the Planet,BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-11-04,"Disclosure under Regulation 30(5) of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",BSE,"Disclosure Under Regulation 30(5) Of SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015"
2024-11-07,TCS Signs Multi-Year Deal with Air France-KLM to Accelerate Data-Driven Aviation,BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-11-11,"Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",BSE,"Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015"
2024-11-14,Tata Consultancy Services Limited has informed Exchange about Loss of Share Certificates,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-11-15,"Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",BSE,"Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015"
2024-11-26,"TCS Expands Partnership with SPARSH, India''s Pension System for Defence Personnel, by Three Years",BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-11-28,"TCS Partners With IIT KGP to Launch Advanced Research Center for Innovation in Digital Health, Robotics & Intelligent Systems",BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-11-29,"The Exchange has received Disclosure under Regulation 31(1) and 31(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 on November 29, 2024 for Tata Sons Pvt Ltd",BSE,"Disclosures under Reg. 31(1) and 31(2) of SEBI (SAST) Regulations, 2011."
2024-11-29,Tata Consultancy Services Limited has informed the Exchange about Loss of share certificates.,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-11-29,TCS Awarded India''s Best Employer Brand by LinkedIn,BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-11-30,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we enclose herewith Schedule of Analyst/Institutional Investor Meetings with Key Managerial ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2024-12-03,Tata Consultancy Services Limited has informed the Exchange about the Loss of share certificates,BSE,Compliances-Reg. 39 (3) - Details of Loss of Certificate / Duplicate Certificate
2024-12-03,"TCS Inks Deal with Bank of Bhutan to Modernize Digital Core, Enhance Customer Experience",BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-12-03,"Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",BSE,"Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015"
2024-12-12,TCS Signs Five-Year Deal with Telenor Denmark to Deliver IT Infrastructure Services,BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-12-13,TCS Partners With Landis+Gyr to Deliver Next-Generation Energy Efficiency Solutions,BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-12-16,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements)  Regulations, 2015, we enclose herewith Schedule of Analyst/Institutional Investor Meeting with Key Managerial ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2024-12-20,"Tata Consultancy Services Limited has informed the Exchange about the general updates pursuant to regulation 30 of SEBI LODR, 2015",BSE,"Disclosure Under Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015"
2024-12-20,TCS Expands Deal with Bank of Baroda to Bring Banking to the Doorsteps of the Unbanked,BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2024-12-27,"Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",BSE,"Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015"
2024-12-31,"The third interim dividend, if declared, shall be paid to the equity shareholders of the Company whose names appear on the Register of Members of the Company or in the records of the Depositories ....",BSE,Corporate Action - Board To Consider Dividend
2024-12-31,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we enclose herewith Schedule of Analyst/Institutional Investor Meeting with Key Managerial ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2024-12-31,"TATA CONSULTANCY SERVICES LTD.has informed BSE that the meeting of the Board of Directors of the Company is scheduled on 09/01/2025 ,inter alia, to consider and approve Board meeting intimation ....",BSE,Board Meeting Intimation for Board Meeting Intimation For Approval Of Financial Results And Declaration Of Third Interim Dividend
2025-01-01,"Newspaper Advertisement - Disclosure under Regulation 30 and Regulation 47 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 (""SEBI Listing Regulations"")",BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-01-01,Intimation of Change in name of Company''s Registrar and Share Transfer Agent,BSE,Intimation Of Change In Name Of Company'S Registrar And Share Transfer Agent
2025-01-09,"Financial Results for the quarter and nine-month period ended December 31, 2024, and declaration of Third Interim and Special Dividend",BSE,"Board Meeting Outcome for Financial Results For The Quarter And Nine-Month Period Ended December 31, 2024, And Declaration Of Third Interim And Special Dividend"
2025-01-09,Disclosure under Regulation 30 of SEBI LODR,BSE,Announcement under Regulation 30 (LODR)-Acquisition
2025-01-09,"Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",BSE,Announcement under Regulation 30 (LODR)-Change in Management
2025-01-09,"Third Interim Dividend and Special Dividend shall be paid on Monday, February 3, 2025",BSE,Announcement under Regulation 30 (LODR)-Date of payment of Dividend
2025-01-09,"Financial Results for the quarter and nine-month period ended December 31, 2024 and declaration of Third Interim dividend and Special Dividend",BSE,"Financial Results For The Quarter And Nine-Month Period Ended December 31, 2024, And Declaration Of Third Interim Dividend And Special Dividend"
2025-01-09,"Press release dated January 9, 2025",BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2025-01-09,Approval of Third Interim Dividend and Special Dividend,BSE,Corporate Action-Board approves Dividend
2025-01-09,"Earnings conference call for the quarter ended December 31, 2024",BSE,"Audio And Video Recording Of The Press Conference And Audio Recording Of Earnings Conference Call For The Quarter Ended December 31, 2024"
2025-01-10,"Newspaper Advertisement - Disclosure under Regulation 30 and Regulation 47 of SEBI LODR Regulations, 2015",BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-01-10,"Integrated Filing (Financials) for the quarter and nine-month period ended December 31, 2024",BSE,Integrated Filing (Financial)
2025-01-11,"Newspaper Advertisement - Disclosure under Regulation 30 and Regulation 47 of SEBI LODR Regulations, 2015",BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-01-13,"Transcript of the earnings conference call for the quarter and nine-month period ended December 31, 2024",BSE,Announcement under Regulation 30 (LODR)-Earnings Call Transcript
2025-01-14,"2025 to be the year of electric vehicles: 64% of Consumers Likely to Choose EV as Their Next Vehicle, reveals TCS global Study",BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2025-01-20,TCS Opens New Delivery Centre in France to Drive AI-Powered Transformation for the Aerospace and Defence Industries,BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2025-01-21,TCS Achieves Major Milestone Becoming the 2nd Global IT Services Brand to Cross $20Bn In Brand Value,BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2025-01-22,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we enclose herewith the Schedule of Analyst/Institutional Investor Meetings with Key ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-01-29,Update on Acquisition,BSE,Announcement under Regulation 30 (LODR)-Updates on Acquisition
2025-02-11,"Press Release - Muscat Clearing and Depository Partners with TCS to Modernize its Operations, Transform Customer Experience",BSE,"Press Release - Muscat Clearing And Depository Partners With TCS To Modernize Its Operations, Transform Customer Experience"
2025-02-13,Press Release - AI-Led IT Transformation: TCS Partners with UPM to Modernize its IT Landscape,BSE,Press Release - AI-Led IT Transformation: TCS Partners With UPM To Modernize Its IT Landscape
2025-02-18,"TCS Named Global Top Employer for 2025, Achieves New Milestone with Enterprise-Wide Top Employer Certification",BSE,"TCS Named Global Top Employer For 2025, Achieves New Milestone With Enterprise-Wide Top Employer Certification"
2025-02-18,TCS Named Among the World''s Most Admired Companies by FORTUNE(R) for 2025,BSE,TCS Named Among The World'S Most Admired Companies By FORTUNE® For 2025 - Press Release
2025-02-19,Press Release- TCS Collaborates with MassRobotics in North America to Accelerate Innovation in the Robotics Sector,BSE,Press Release - TCS Collaborates With Massrobotics In North America To Accelerate Innovation In The Robotics Sector
2025-02-20,Press Release - TCS Ranked Europe''s #1 IT Services Provider for Customer Satisfaction,BSE,Press Release- TCS Ranked Europe''s #1 IT Services Provider For Customer Satisfaction
2025-02-20,"Press Release - TCS Partners with Salesforce to Unlock the Power of AI for Manufacturers, Semiconductor Suppliers",BSE,"Press Release - TCS Partners With Salesforce To Unlock The Power Of AI For Manufacturers, Semiconductor Suppliers"
2025-02-28,Press Release-TCS Extends Partnership with DNB Bank ASA by 5 Years to Power Next-Gen Banking Innovation,BSE,Press Release-TCS Extends Partnership With DNB Bank ASA By 5 Years To Power Next-Gen Banking Innovation
2025-03-03,"Appointment of Mr. Sanjay V. Bhandarkar as Additional Director and Non-Executive, Independent Director",BSE,Announcement under Regulation 30 (LODR)-Change in Directorate
2025-03-05,Press Release- TCS Partners with Vantage Towers to Revolutionize Telecom Site Management Across Europe,BSE,Press Release- TCS Partners With Vantage Towers To Revolutionize Telecom Site Management Across Europe
2025-03-06,Press Release,BSE,Press Release - Northern Trust Expands Collaboration With TCS To Transform Its Securities Services Offering Across 99 Markets
2025-03-11,Disclosure under Regulation 30 of SEBI LODR Regulations,BSE,Announcement under Regulation 30 (LODR)-Acquisition
2025-03-12,Press Release - TCS Extends Partnership with Coop Danmark to Enhance Operations & Customer Shopping Experience,BSE,Press Release - TCS Extends Partnership With Coop Danmark To Enhance Operations & Customer Shopping Experience
2025-03-13,"Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",BSE,Announcement under Regulation 30 (LODR)-Change in Management
2025-03-19,Press Release,BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2025-03-20,Press Release - TCS Partners with The Cumberland Building Society to Transform its Core Banking Solution,BSE,Press Release - TCS Partners With The Cumberland Building Society To Transform Its Core Banking Solution
2025-03-24,Press Release- 24-year-old Taiwanese Student wins the title of `World''s Best Coder'' at TCS CodeVita 2025,BSE,Press Release- 24-Year-Old Taiwanese Student Wins The Title Of `World''s Best Coder'' At TCS Codevita 2025
2025-03-25,"Postal Ballot Notice - Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 (""Listing Regulations"")",BSE,Shareholder Meeting / Postal Ballot-Notice of Postal Ballot
2025-03-26,"Newspaper advertisement for Notice of Postal Ballot and 
e-voting information",BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-03-28,"Tata Consultancy Services Ltdhas informed BSE that the meeting of the Board of Directors of the Company is scheduled on 10/04/2025 ,inter alia, to consider and approve i. approve and take ....",BSE,"Board Meeting Intimation for Approval Of Financial Results For The Financial Year Ending March 31, 2025 And Recommendation Of A Final Dividend"
2025-03-28,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we enclose herewith Schedule of Analyst/Institutional Investor Meeting with Key Managerial ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-04-01,Press Release - TCS appointed as the Official AI & Technology Partner for the Schneider Electric Marathon de Paris in France,BSE,Press Release - TCS Appointed As The Official AI & Technology Partner For The Schneider Electric Marathon De Paris In France
2025-04-10,Appointment of Mr. Mangesh Sathe as Chief Strategy Officer,BSE,Announcement under Regulation 30 (LODR)-Change in Management
2025-04-10,"Financial Results for the year ended March 31, 2025, and Recommendation of a Final Dividend",BSE,"Board Meeting Outcome for Financial Results For The Year Ended March 31, 2025, And Recommendation Of A Final Dividend"
2025-04-10,Appointment of Ms. Aarthi Subramanian as Executive Director - President and Chief Operating Officer,BSE,Announcement under Regulation 30 (LODR)-Change in Directorate
2025-04-10,"Financial Results for the year ended March 31, 2025 and recommendation of final dividend",BSE,"Financial Results For The Year Ended March 31, 2025 And Recommendation Of Final Dividend"
2025-04-10,"Press release dated April 10, 2025",BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2025-04-10,Appointment of Secretarial Auditors of the Company,BSE,Appointment Of Secretarial Auditors Of The Company
2025-04-10,Adoption of revised TCS Code of Corporate Disclosure Practices and Policy for determination of Legitimate Purpose,BSE,"Announcement under Regulation 30 (LODR)-Code of Conduct under SEBI (PIT) Regulations, 2015"
2025-04-10,"Audio recording of earnings conference call for the quarter and year ended March 31, 2025",BSE,"Audio Recording Of Earnings Conference Call For The Quarter And Year Ended March 31, 2025"
2025-04-12,"Tata Consultancy Services Limited has informed the Exchange about copy of newspaper publication for Financial Results for quarter and year ended March 31, 2025",BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-04-12,"Transcript of the earnings conference call for the quarter and year ended March 31, 2025",BSE,Announcement under Regulation 30 (LODR)-Earnings Call Transcript
2025-04-16,Reminder Letter to shareholders - Unclaimed dividend (Final Dividend 2017-18),BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-04-17,Press Release - TCS and Vianai Reimagine the Future of Decision Intelligence with Conversation AI,BSE,Press Release - TCS And Vianai Reimagine The Future Of Decision Intelligence With Conversational AI
2025-04-18,Updates - change in the contact details of RTA,BSE,General Updates
2025-04-18,"Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulation, 2015 - ESG Rating.",BSE,Announcement under Regulation 30 (LODR)-Credit Rating
2025-04-22,Press Release - ICICI Securities Partners with TCS to upgrade its Retail Trading Platform,BSE,Press Release - ICICI Securities Partners With TCS To Upgrade Its Retail Trading Platform
2025-04-24,Press Release - Accelerating India: TCS Launches Next-Gen Capabilities to Power the Country''s Ambitions toward Leadership in Deep-Tech.,BSE,Press Release - Accelerating India: TCS Launches Next-Gen Capabilities To Power The Country'S Ambitions Toward Leadership In Deep-Tech.
2025-04-24,Press Release - TCS Sponsored Marathons Generate $2.25 Billion for Local Economies and Spark $279 Million in Donations to Charity; Boosts the TCS Brand Globally,BSE,Press Release - TCS Sponsored Marathons Generate $2.25 Billion For Local Economies And Spark $279 Million In Donations To Charity; Boosts The TCS Brand Globally
2025-04-30,Press Release - TCS Collaborates with SAP to Enable Enterprise- wide GenAI and Cloud Adoption For its Customers,BSE,Press Release - TCS Collaborates With SAP To Enable Enterprise-Wide Genai And Cloud Adoption For Its Customers
2025-04-30,Tata Consultancy Services has informed the Exchange about Copy of Newspaper Publication,BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-04-30,"The Annual General Meeting of the Company is scheduled to be held on Thursday, June 19, 2025",BSE,Intimation Of Date Of Annual General Meeting Of The Company
2025-04-30,Intimation of Record Date for payment of Final Dividend on Equity Shares for the Financial Year 2024-25,BSE,Intimation Of Record Date For Payment Of Final Dividend On Equity Shares For The Financial Year 2024-25
2025-04-30,Intimation of payment date for Final Dividend on Equity Shares for the Financial Year 2024-25,BSE,Announcement under Regulation 30 (LODR)-Date of payment of Dividend
2025-04-30,Schedule of Analyst/Institutional Investor Meetings,BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-04-30,Update on Acquisition,BSE,Announcement under Regulation 30 (LODR)-Updates on Acquisition
2025-05-01,"Disclosure under Regulation 30(5) of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",BSE,"Disclosure Under Regulation 30(5) Of SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015"
2025-05-02,"Press Release - IBM, Tata Consultancy Services and Government of Andhra Pradesh to Deploy India''s Largest Quantum Computer in the Country''s First Quantum Valley Tech Park",BSE,"Press Release - IBM, Tata Consultancy Services And Government Of Andhra Pradesh To Deploy India''s Largest Quantum Computer In The Country''s First Quantum Valley Tech Park"
2025-05-03,"Press Release - Jazeera Airways Partners with Tata Consultancy Services to Power AI-led Transformation, Reimagine Digital Customer Experience",BSE,"Press Release - Jazeera Airways Partners With Tata Consultancy Services To Power AI-Led Transformation, Reimagine Digital Customer Experience"
2025-05-06,Press Release - TCS Launches GenAI and Agentic AI-Powered TCS MasterCraft TM to Help Enterprises Swiftly Modernize Legacy Systems,BSE,Press Release - TCS Launches Genai And Agentic AI-Powered TCS Mastercraft TM To Help Enterprises Swiftly Modernize Legacy Systems
2025-05-08,Reminder Letter to shareholders - Unclaimed Dividend (First Interim Dividend 2018-19),BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-05-12,Press Release - TCS Partners with Dhofar Insurance Company to Transform its Core Insurance Platform,BSE,Press Release - TCS Partners With Dhofar Insurance Company To Transform Its Core Insurance Platform
2025-05-14,"Press Release-TCS Partners with Khan Bank to Future-Proof its Operations, Enhance Customer Experience and Propel Innovation leveraging AI and ML",BSE,"Press Release-TCS Partners With Khan Bank To Future-Proof Its Operations, Enhance Customer Experience And Propel Innovation Leveraging AI And ML"
2025-05-15,Press Release-TCS Recognized as One of the World''s Top 50 Brands by Kantar BrandZ; Brand Value Soars 28% YoY to $57.3Bn,BSE,Press Release-TCS Recognized As One Of The World''s Top 50 Brands By Kantar Brandz; Brand Value Soars 28% Yoy To $57.3Bn
2025-05-20,"Newspaper Advertisement under Regulation 30 and Regulation 47 of SEBI LODR Regulations, 2015 for intimation of 30th Annual General Meeting of the Company",BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-05-21,Please find attachment,BSE,"Intimation Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015"
2025-05-22,Press Release-TCS to Steer Cloud Migration Program for Finnish Telecom Leader DNA in a Five-Year Partnership,BSE,Press Release-TCS To Steer Cloud Migration Program For Finnish Telecom Leader DNA In A Five-Year Partnership
2025-05-24,"Enclosed Annual Secretarial Compliance Report for the year ended March 31, 2025",BSE,Compliances-Reg.24(A)-Annual Secretarial Compliance
2025-05-27,Integrated Annual Report 2024-25,BSE,Reg. 34 (1) Annual Report.
2025-05-27,Notice convening the 30th Annual General Meeting and Integrated Annual Report 2024-25,BSE,"The 30Th Annual General Meeting Of The Company Will Be Held On Thursday, June 19, 2025, At 3.00 P.M. IST Through Video Conferencing / Other Audio Visual Means."
2025-05-27,Business Responsibility and Sustainability Reporting (BRSR) for the financial year 2024-25,BSE,Business Responsibility and Sustainability Reporting (BRSR)
2025-05-28,Tata Consultancy Services Limited has informed Stock Exchange about the copy of newspaper publication regarding e-voting information for 30th Annual General Meeting of the Company.,BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-05-28,"Pursuant to Regulation 36(1)(b) of SEBI LODR Regulations, 2015, the Company has sent letter providing web link of Integrated Annual Report 2024-25.",BSE,Letter Sent To Members
2025-06-03,Press Release - Virgin Atlantic and TCS Extend Two-Decade Partnership to Modernize Airline Operations with AI-led Solutions,BSE,Press Release - Virgin Atlantic And TCS Extend Two-Decade Partnership To Modernize Airline Operations With AI-Led Solutions
2025-06-05,"Schedule of Analyst/Investor Meet. The same was earlier disseminated under T+0 segment on June 2, 2025.",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-06-06,ESG Rating,BSE,Announcement under Regulation 30 (LODR)-Credit Rating
2025-06-09,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we enclose herewith Schedule of Analyst/Institutional Investor Meeting with Key Managerial ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-06-16,Press Release - Council of Europe Development Bank Partners with TCS to Transform Reconciliation Processes,BSE,Press Release - Council Of Europe Development Bank Partners With TCS To Transform Reconciliation Processes
2025-06-16,"Press Release - TCS Partners with Denmark''s Largest Retailer, Salling Group, to Drive Digital Transformation and AI Enabled Cloud Migration",BSE,"Press Release - TCS Partners With Denmark''s Largest Retailer, Salling Group, To Drive Digital Transformation And AI Enabled Cloud Migration"
2025-06-19,Scrutinizer''s Report attached,BSE,Shareholder Meeting / Postal Ballot-Scrutinizer''s Report
2025-06-19,"TCS informed the exchange regarding proceeding of Annual General Meeting held on June 19, 2025. Further, the Company has submitted with the exchange a copy of scrutinizer''s report along ....",BSE,Shareholder Meeting / Postal Ballot-Outcome of AGM
2025-06-20,Press Release - TCS Accelerates Software-Defined Vehicle Innovation in Europe with Launch of Three New Hubs,BSE,Press Release - TCS Accelerates Software-Defined Vehicle Innovation In Europe With Launch Of Three New Hubs
2025-06-27,"The interim dividend, if declared, shall be paid to the equity shareholders of the Company whose names appear on the Register of Members of the Company or in the records of the Depositories ....",BSE,Corporate Action-Board to consider Dividend
2025-06-27,"Tata Consultancy Services Ltdhas informed BSE that the meeting of the Board of Directors of the Company is scheduled on 10/07/2025 ,inter alia, to consider and approve Board meeting intimation ....",BSE,Board Meeting Intimation for Board Meeting Intimation For Approval Of Financial Results And Declaration Of Interim Dividend
2025-06-28,Tata Consultancy Services Limited has informed the Exchange about Copy of Newspaper Publication,BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-06-30,Schedule of Analyst / Institutional Investor meeting,BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-07-04,ESG Rating,BSE,Announcement under Regulation 30 (LODR)-Credit Rating
2025-07-10,"Financial Results for the quarter ended June 30, 2025, and declaration of Interim Dividend",BSE,"Financial Results For The Quarter Ended June 30, 2025, And Declaration Of Interim Dividend"
2025-07-10,Approval of interim dividend,BSE,Corporate Action-Board approves Dividend
2025-07-10,"Audio and video recording of the press conference and audio recording of earnings conference call for the quarter ended June 30, 2025",BSE,"Audio And Video Recording Of The Press Conference And Audio Recording Of Earnings Conference Call For The Quarter Ended June 30, 2025"
2025-07-10,"Interim dividend shall be paid on Monday, August 4, 2025",BSE,Announcement under Regulation 30 (LODR)-Date of payment of Dividend
